Entrez ID;Gene Symbol;Regulation ([hypo] vs [co]);GO Accession;Ensembl ID;Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Aliases;Gene Type
11828;Aqp3;up;GO:0002684|GO:0005215|GO:0005737|GO:0005886|GO:0005887|GO:0005911|GO:0006810|GO:0006833|GO:0015250|GO:0015254|GO:0015793|GO:0015840|GO:0016020|GO:0016021|GO:0016323|GO:0032526|GO:0055085|GO:0070295;ENSMUSG00000028435;11828;3.054335;1.6108583;3.054335;1190.5267;2366.1868;-0.3300546;1.2808037;AQP-2;protein-coding
277773;BC049635;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000050141;277773;2.1780741;1.1230531;2.1780741;46.066666;67.36;-0.4348558;0.6881973;4931430D02|MGC58387;protein-coding
100039781;Hrct1;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000071001;100039781;-1.5852522;-0.66471237;1.5852522;47.333332;23.666666;0.22962935;-0.435083;3830408D24Rik;protein-coding
666060;Frmpd1;up;GO:0005575|GO:0005737|GO:0005856|GO:0005886|GO:0007165|GO:0008150|GO:0016020;ENSMUSG00000035615;666060;1.6007724;0.67876816;1.6007724;1442.2799;1686.1201;-0.3228887;0.35587946;BC031840|mKIAA0967;protein-coding
72535;Aldh1b1;down;GO:0003674|GO:0004029|GO:0005634|GO:0005739|GO:0008150|GO:0008152|GO:0016491|GO:0043231|GO:0055114;ENSMUSG00000035561;72535;-1.5441562;-0.62681866;1.5441562;12751.633;5876.4;0.23133151;-0.39548716;2700007F14Rik|MGC101971;protein-coding
75426;Igfbpl1;down;GO:0001558|GO:0003674|GO:0005520|GO:0005575|GO:0005576|GO:0008150;ENSMUSG00000035551;75426;-9.428577;-3.23704;9.428577;6028.3813;464.58;1.5371748;-1.6998653;2810011G06Rik|2810453O06Rik|IGFBPL;protein-coding
381522;E230008N13Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000035539;381522;-3.1032825;-1.633795;3.1032825;22.406668;6.3333335;0.326358;-1.3074371;Gm1025;protein-coding
93966;Hemgn;up;GO:0003674|GO:0005634|GO:0005654|GO:0007275|GO:0030154|GO:0045667;ENSMUSG00000028332;93966;3.5894973;1.8437818;3.5894973;14815.515;34339.184;-0.6372318;1.20655;4921524M03Rik|AI317176|EDAG|Hgn|mNDR;protein-coding
242425;Gabbr2;up;GO:0004871|GO:0004872|GO:0004930|GO:0004965|GO:0005515|GO:0005737|GO:0005886|GO:0007165|GO:0007186|GO:0007214|GO:0016020|GO:0016021|GO:0030054|GO:0043005|GO:0045202|GO:0045211;ENSMUSG00000039809;242425;1.8816593;0.9120054;1.8816593;270.20535;315.36;0.050792377;0.9627978;GABABR2|Gb2|Gm425|Gpr51;protein-coding
68016;Murc;down;GO:0005100|GO:0005737|GO:0006351|GO:0006355|GO:0007266|GO:0007275|GO:0007517|GO:0030018|GO:0030154|GO:0032321|GO:0045944|GO:0055003;ENSMUSG00000028348;68016;-2.0550184;-1.0391513;2.0550184;208.65999;73.58;0.39398924;-0.6451621;2310039E09Rik|MGC107637;protein-coding
272031;E130309F12Rik;down;GO:0003674|GO:0003824|GO:0005575|GO:0007399|GO:0008152|GO:0016020|GO:0016021;ENSMUSG00000063446;272031;-1.6014851;-0.67941046;1.6014851;323.28;146.44;0.40078163;-0.27862883;KIAA4247|Lppr1|PRG-3|mKIAA4247;protein-coding
21350;Tal2;down;GO:0003677|GO:0005634|GO:0006351|GO:0006355|GO:0007610|GO:0009791|GO:0021794|GO:0030901|GO:0035264;ENSMUSG00000028417;21350;-1.9591767;-0.9702475;1.9591767;18.333334;8;0.5002835;-0.46996403;MGC130117|bHLHa19;protein-coding
230235;6430704M03Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000045589;230235;-2.4739366;-1.3068085;2.4739366;53.666668;17;0.5988782;-0.7079303;;protein-coding
545622;Ptpn3;down;GO:0001784|GO:0004721|GO:0004725|GO:0004872|GO:0005488|GO:0005737|GO:0005856|GO:0005886|GO:0006470|GO:0007165|GO:0008092|GO:0009898|GO:0016020|GO:0016311|GO:0016787|GO:0016791|GO:0035335|GO:0045930|GO:0051045|GO:0051117;ENSMUSG00000038764;545622;-1.5097054;-0.5942671;1.5097054;541.37335;259.28665;0.098340355;-0.4959267;9530011I20Rik|PTP-H1|PTPCL;protein-coding
67103;Ptgr1;up;GO:0003674|GO:0005488|GO:0005575|GO:0005737|GO:0008150|GO:0008270|GO:0016491|GO:0032440|GO:0047522|GO:0055114;ENSMUSG00000028378;67103;1.6053;0.6828429;1.6053;1335.6469;1557.5414;-0.39930376;0.28353915;2510002C21Rik|Ltb4dh;protein-coding
17025;Alad;up;GO:0003824|GO:0004655|GO:0005615|GO:0005829|GO:0006779|GO:0006783|GO:0007584|GO:0008152|GO:0008270|GO:0010033|GO:0010038|GO:0010043|GO:0016829|GO:0032791|GO:0033014|GO:0042221|GO:0042493|GO:0042802|GO:0045471|GO:0046685|GO:0046686|GO:0046872|GO:0051260;ENSMUSG00000028393;17025;2.1458273;1.1015339;2.1458273;8099.8726;12245.844;-0.21061833;0.8909156;Lv;protein-coding
11699;Ambp;down;GO:0004867|GO:0005215|GO:0005488|GO:0005576|GO:0005792|GO:0005886|GO:0006810|GO:0010466|GO:0010951|GO:0018298|GO:0019862|GO:0020037|GO:0030414|GO:0042803|GO:0051604;ENSMUSG00000028356;11699;-2.4413822;-1.2876981;2.4413822;139.10666;28.159998;1.3239932;0.036295097;AI194774|ASPI|HI-30|Intin4|Itil|UTI;protein-coding
21898;Tlr4;down;GO:0000187|GO:0001530|GO:0001875|GO:0002218|GO:0002224|GO:0002282|GO:0002537|GO:0002755|GO:0002756|GO:0002758|GO:0004872|GO:0004888|GO:0005515|GO:0005737|GO:0005886|GO:0005887|GO:0006954|GO:0006955|GO:0006979|GO:0007165|GO:0007250|GO:0007252|GO:0009617|GO:0009897|GO:0009986|GO:0010572|GO:0016020|GO:0016021|GO:0030890|GO:0031224|GO:0031663|GO:0032496|GO:0032497|GO:0032609|GO:0032689|GO:0032700|GO:0032707|GO:0032715|GO:0032720|GO:0032722|GO:0032727|GO:0032728|GO:0032729|GO:0032732|GO:0032733|GO:0032735|GO:0032755|GO:0032757|GO:0032760|GO:0032874|GO:0042116|GO:0042346|GO:0042535|GO:0042742|GO:0043065|GO:0043123|GO:0043388|GO:0043548|GO:0045084|GO:0045087|GO:0045121|GO:0045348|GO:0045359|GO:0045362|GO:0045368|GO:0045410|GO:0045416|GO:0045429|GO:0045471|GO:0045576|GO:0045944|GO:0046330|GO:0046696|GO:0048471|GO:0050671|GO:0050727|GO:0050729|GO:0050731|GO:0050829|GO:0051091|GO:0051092|GO:0051770|GO:0051930|GO:0052033|GO:0060729|GO:0060907|GO:0070373|GO:0070374|GO:0070430|GO:0070434|GO:0070542|GO:0071222|GO:0071223;ENSMUSG00000039005;21898;-1.5730063;-0.6535244;1.5730063;631.5933;290.72;0.23092048;-0.42260394;Lps|Ly87|Ran/M1|Rasl2-8;protein-coding
242506;Frmd3;down;GO:0003674|GO:0005488|GO:0005575|GO:0005737|GO:0005856|GO:0008092|GO:0008150|GO:0016020|GO:0016021|GO:0019898;ENSMUSG00000049122;242506;-1.6241207;-0.6996589;1.6241207;79.9967;36.83383;0.053093433;-0.64656544;4.1O|9430066I12Rik|EPB41L4O|P410;protein-coding
76376;Slc24a2;up;GO:0005262|GO:0005624|GO:0006816|GO:0006874|GO:0007612|GO:0007613|GO:0016020|GO:0016021|GO:0046983|GO:0060291|GO:0060292;ENSMUSG00000037996;76376;1.7858931;0.8366457;1.7858931;2364.5264;3094.207;-0.48353925;0.3531065;2810021B17Rik|6330417K15Rik|AI847460|Nckx2;protein-coding
242523;Dmrta1;down;GO:0003674|GO:0003677|GO:0003700|GO:0005575|GO:0005634|GO:0006351|GO:0006355|GO:0007548|GO:0008150|GO:0030154|GO:0046872;ENSMUSG00000043753;242523;-3.1652427;-1.6623161;3.1652427;240.8271;54.551575;0.661228;-1.001088;Dmrt4;protein-coding
74519;Cyp2j9;down;GO:0003674|GO:0004497|GO:0005575|GO:0008150|GO:0016491|GO:0046872|GO:0055114;ENSMUSG00000015224;74519;-1.527776;-0.611433;1.527776;53.266666;26.733332;0.38389063;-0.2275424;8430417E17Rik|MGC141274;protein-coding
100102;Pcsk9;down;GO:0001920|GO:0002092|GO:0004252|GO:0005576|GO:0005615|GO:0005764|GO:0005770|GO:0005791|GO:0006508|GO:0006629|GO:0006641|GO:0006644|GO:0006917|GO:0007041|GO:0008202|GO:0008203|GO:0008233|GO:0008236|GO:0009267|GO:0010469|GO:0010989|GO:0016540|GO:0016787|GO:0030182|GO:0032799|GO:0032802|GO:0032803|GO:0032869|GO:0034190|GO:0042157|GO:0042632|GO:0042802|GO:0043086|GO:0043525|GO:0048471|GO:0050750|GO:0051605|GO:0070326;ENSMUSG00000044254;100102;-4.660038;-2.2203417;4.660038;76.36176;14.900002;0.86322784;-1.3571138;AI415265|AI747682|FH3|HCHOLA3|MGC47409|Narc1|PC9;protein-coding
242602;BC055111;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000054362;242602;1.6766645;0.745594;1.6766645;318.58;345.17334;0.41655016;1.1621442;MGC58608;protein-coding
329910;Acot11;up;GO:0004091|GO:0005737|GO:0006631|GO:0008152|GO:0016291|GO:0016787|GO:0035556;ENSMUSG00000034853;329910;1.5671954;0.64818513;1.5671954;2100.744;2368.6914;-0.04899184;0.5991933;1110020M10Rik|2010309H15Rik|AW060409|BFIT|BFIT1|MGC25974|Thea|Them1|mKIAA0707;protein-coding
16975;Lrp8;up;GO:0004872|GO:0005041|GO:0005509|GO:0005515|GO:0005576|GO:0005615|GO:0005886|GO:0005901|GO:0006897|GO:0007165|GO:0016020|GO:0016021|GO:0021766|GO:0021819|GO:0030229|GO:0045860;ENSMUSG00000028613;16975;2.0770435;1.0545315;2.0770435;626.1058;944.4006;-0.17888673;0.8756447;4932703M08Rik|AA921429|AI848122|ApoER2|Lr8b;protein-coding
242607;Slc1a7;up;GO:0006810|GO:0006820|GO:0006835|GO:0015293|GO:0016020|GO:0016021|GO:0017153|GO:0055085|GO:0071436;ENSMUSG00000008932;242607;1.7746009;0.8274946;1.7746009;10.342542;13.500209;-0.45029306;0.37720156;A930031E15Rik|Eaat5|MGC40736;protein-coding
242608;Podn;up;GO:0005518|GO:0005576|GO:0005578|GO:0005615|GO:0005737|GO:0008285|GO:0030336;ENSMUSG00000028600;242608;1.563072;0.6443842;1.563072;470.41513;511.75552;0.03967142;0.6840556;9430070G18|Pcan|SLRR5A;protein-coding
545667;Fam159a;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000059816;545667;-1.755055;-0.81151617;1.755055;37.206665;14.953334;-0.1325527;-0.94406885;OTTMUSG00000008243;protein-coding
18392;Orc1;up;GO:0000166|GO:0000808|GO:0003677|GO:0005524|GO:0005634|GO:0005654|GO:0005664|GO:0005730|GO:0005737|GO:0005829|GO:0005886|GO:0006260|GO:0008152|GO:0017111;ENSMUSG00000028587;18392;1.9370469;0.95385885;1.9370469;72.12667;101.84666;-0.14827251;0.80558634;AA545195|MmORC1|Orc1l;protein-coding
108802;Calr4;down;GO:0003674|GO:0005575|GO:0005783|GO:0008150;ENSMUSG00000028558;108802;-2.2401242;-1.1635787;2.2401242;31.426666;10.333333;0.5142412;-0.64933753;4933403L16Rik|AU017583;protein-coding
230603;Ttc39a;up;GO:0003674|GO:0005488|GO:0005575|GO:0008150;ENSMUSG00000028555;230603;1.6893108;0.7564348;1.6893108;2230.7131;2703.6467;-0.016593615;0.73984116;4922503N01Rik|MGC37599;protein-coding
12580;Cdkn2c;up;GO:0000079|GO:0000082|GO:0004861|GO:0005634|GO:0005737|GO:0006917|GO:0007049|GO:0007050|GO:0008285|GO:0016301|GO:0016310|GO:0019901|GO:0030308|GO:0042326|GO:0071901;ENSMUSG00000028551;12580;1.6307191;0.70550823;1.6307191;1430.2399;1711.9535;-0.15931733;0.5461909;C77269|INK4c|INK4d|p18|p18INK4c;protein-coding
78933;Agbl4;down;GO:0004180|GO:0004181|GO:0005515|GO:0005737|GO:0005829|GO:0006508|GO:0008233|GO:0008237|GO:0008270|GO:0015631|GO:0016787|GO:0035609|GO:0035610|GO:0046872;ENSMUSG00000061298;78933;-1.6044592;-0.68208706;1.6044592;32.606667;15.240001;0.058677357;-0.6234097;4930578N11Rik|4931433A01Rik;protein-coding
666048;Gm12824;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000070867;666048;1.7830696;0.834363;1.7830696;1535.0756;2000.8135;-0.43803978;0.3963232;OTTMUSG00000008561;protein-coding
21349;Tal1;up;GO:0000790|GO:0000980|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006351|GO:0006355|GO:0006357|GO:0007275|GO:0019899|GO:0030097|GO:0030154|GO:0030218|GO:0031334|GO:0035162|GO:0042826|GO:0043234|GO:0044212|GO:0045165|GO:0045648|GO:0045799|GO:0045893|GO:0045931|GO:0045944|GO:0051781|GO:0070888;ENSMUSG00000028717;21349;2.1583133;1.1099043;2.1583133;13126.698;19074.352;-0.17532603;0.93457824;SCL/tal-1|Scl|bHLHa17|tal-1;protein-coding
67182;Pdzk1ip1;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000028716;67182;1.9269497;0.9463189;1.9269497;4395.48;5431.124;0.016926447;0.9632454;0610007F13Rik|2700030M23Rik|AU046042|Map17;protein-coding
13120;Cyp4b1;up;GO:0004497|GO:0005506|GO:0005783|GO:0005789|GO:0005792|GO:0006725|GO:0008144|GO:0009055|GO:0016020|GO:0016491|GO:0016705|GO:0018585|GO:0018879|GO:0018917|GO:0019825|GO:0020037|GO:0042738|GO:0046872|GO:0055114|GO:0070330;ENSMUSG00000028713;13120;1.519811;0.60389197;1.519811;100.85;107.78;0.11464707;0.71853906;;protein-coding
22275;Urod;up;GO:0004853|GO:0005634|GO:0005737|GO:0005829|GO:0006779|GO:0006783|GO:0008152|GO:0008198|GO:0015630|GO:0016829|GO:0016831|GO:0042168|GO:0046502;ENSMUSG00000028684;22275;1.9583554;0.96964264;1.9583554;11095.265;15156.692;-0.14637852;0.8232641;AI323803|Uro-d;protein-coding
19207;Ptch2;down;GO:0004872|GO:0007165|GO:0008158|GO:0008544|GO:0016020|GO:0016021|GO:0042633|GO:0043588;ENSMUSG00000028681;19207;-1.6832354;-0.7512369;1.6832354;411.97336;177.60667;0.25534025;-0.49589667;ptc2;protein-coding
14664;Slc6a9;up;GO:0003333|GO:0005283|GO:0005328|GO:0005887|GO:0006810|GO:0006836|GO:0006865|GO:0015187|GO:0015293|GO:0015816|GO:0016020|GO:0016021|GO:0055085|GO:0071436;ENSMUSG00000028542;14664;2.1138923;1.0799019;2.1138923;4675.622;6715.5195;-0.08806801;0.991834;Glyt-1|Glyt1;protein-coding
11876;Artn;up;GO:0005102|GO:0005515|GO:0005576|GO:0005615|GO:0007166|GO:0007411|GO:0007422|GO:0008083|GO:0030116|GO:0050930;ENSMUSG00000028539;11876;1.5904708;0.6694539;1.5904708;54.820004;56.353333;-0.18458445;0.48486948;neublastin;protein-coding
68625;Wdr65;up;;ENSMUSG00000028730;68625;1.908817;0.9326789;1.908817;511.60925;591.78;0.024844488;0.95752335;1110020C03Rik|AV009650|C130004B06Rik|Gm1363;protein-coding
27028;Ermap;up;GO:0003674|GO:0005737|GO:0005886|GO:0008150|GO:0016020|GO:0016021|GO:0031410;ENSMUSG00000028644;27028;2.184582;1.1273572;2.184582;15163.831;21347.697;-0.085341774;1.0420154;AA409279|AI666418;protein-coding
194219;Slfnl1;down;GO:0000166|GO:0003674|GO:0005524|GO:0005575|GO:0008150;ENSMUSG00000047518;194219;-3.6166346;-1.8546479;3.6166346;16.566668;4.693333;0.61299556;-1.2416523;4933406A14Rik;protein-coding
56222;Cited4;up;GO:0003713|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0043627|GO:0045893;ENSMUSG00000070803;56222;2.3001337;1.2017177;2.3001337;4788.933;7451.3335;-0.14128144;1.0604362;AU019445|AW742964|Mrg2;protein-coding
12840;Col9a2;down;GO:0005594;ENSMUSG00000028626;12840;-1.5280571;-0.61169845;1.5280571;1825.8931;849.93994;0.19989903;-0.41179943;AI427499|Col9a-2;protein-coding
16918;Mycl1;up;GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006355;ENSMUSG00000028654;16918;1.5628175;0.6441493;1.5628175;142.13333;163.37334;-0.31532574;0.32882357;AW536278|L-myc|Lmyc-1|Lmyc1|MGC102165|bHLHe38;protein-coding
230718;Nt5c1a;down;GO:0000166|GO:0000287|GO:0005575|GO:0005737|GO:0008253|GO:0009117|GO:0016311|GO:0016787|GO:0046085;ENSMUSG00000054958;230718;-3.0965745;-1.6306732;3.0965745;47.26;10.946667;1.1284962;-0.502177;Cn1a|Gm49;protein-coding
75563;Dnali1;up;GO:0003774|GO:0008152|GO:0030286;ENSMUSG00000042707;75563;1.6594093;0.7306698;1.6594093;22.128527;26.959457;-0.2069567;0.5237131;1700023A09Rik|AW049135;protein-coding
14612;Gja4;down;GO:0001568|GO:0005886|GO:0005921|GO:0005922|GO:0006816|GO:0007154|GO:0007267|GO:0016020|GO:0016021|GO:0030054;ENSMUSG00000050234;14612;-1.5276568;-0.6113205;1.5276568;3238.993;1536.8666;0.11240896;-0.49891153;AU020209|AW558810|Cnx37|Cx37|Gja-4;protein-coding
14622;Gjb5;up;GO:0005886|GO:0005921|GO:0005922|GO:0007154|GO:0016020|GO:0016021|GO:0030054|GO:0060708|GO:0060713;ENSMUSG00000042357;14622;2.2912953;1.1961634;2.2912953;18.666666;35;-0.5843753;0.6117881;Cnx31.1|Cx31.1|Gjb-5;protein-coding
384059;Tlr12;down;GO:0004872|GO:0004888|GO:0006954|GO:0007165|GO:0016020|GO:0016021|GO:0031224|GO:0045087;ENSMUSG00000062545;384059;-2.707826;-1.437135;2.707826;56.88;15.333333;0.4445893;-0.99254566;Gm1365;protein-coding
215493;A3galt2;up;GO:0001962|GO:0005575|GO:0005794|GO:0005975|GO:0006688|GO:0016020|GO:0016740|GO:0016757|GO:0016758|GO:0046872|GO:0047276;ENSMUSG00000028794;215493;2.264021;1.1788872;2.264021;19.213333;29.026667;-0.71582705;0.46306023;Gm433|iGb3;protein-coding
230766;Fam167b;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000050493;230766;-1.6430813;-0.71640384;1.6430813;212.74666;94.299995;0.3861146;-0.3302892;MGC29254|SEC;protein-coding
94242;Tinagl1;up;GO:0004197|GO:0005044|GO:0005576|GO:0005737|GO:0006508|GO:0006955|GO:0007165|GO:0008234|GO:0030247|GO:0043236;ENSMUSG00000028776;94242;1.6129191;0.689674;1.6129191;4578.1265;5372.5996;-0.12444719;0.56522685;1110021J17Rik|AZ-1|AZ1|Arg1|Lcn7|TARP|Tinagl;protein-coding
19273;Ptpru;up;GO:0004721|GO:0004725|GO:0004872|GO:0005886|GO:0005911|GO:0006470|GO:0007155|GO:0007165|GO:0008013|GO:0008285|GO:0016020|GO:0016021|GO:0016311|GO:0016337|GO:0016787|GO:0016791|GO:0030054|GO:0030154|GO:0030336|GO:0034109|GO:0034394|GO:0035335|GO:0045892|GO:0060070;ENSMUSG00000028909;19273;1.6371758;0.7112093;1.6371758;382.32004;456.32666;-0.109334946;0.60187435;Ftp-1|PCP-2|PTP|PTP-lambda|PTPlambda|Pcp2|Ptpf|Ptprl|R-PTP-U|R-PTP-psi|RPTPlambda;protein-coding
230787;BC013712;down;GO:0003674|GO:0005575|GO:0006954|GO:0008150;ENSMUSG00000037731;230787;-1.5596132;-0.64118826;1.5596132;71.77334;33.666668;0.5273369;-0.11385139;ICB-1|Themis2;protein-coding
14191;Fgr;up;GO:0000166|GO:0004713|GO:0005524|GO:0005829|GO:0005886|GO:0006468|GO:0016301|GO:0016740|GO:0050830;ENSMUSG00000028874;14191;1.7454168;0.8035716;1.7454168;77.14666;97.21334;-0.47015333;0.33341822;;protein-coding
69655;Cd164l2;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000028865;69655;-1.7053506;-0.7700684;1.7053506;16.413332;7.6666665;0.077742495;-0.6923259;2310047N01Rik|MGC130580;protein-coding
194231;Cnksr1;down;GO:0005938|GO:0007265|GO:0007266|GO:0016301|GO:0016310|GO:0030674;ENSMUSG00000028841;194231;-1.7155571;-0.7786771;1.7155571;81.43333;34.65333;0.3487884;-0.42988873;BC037758;protein-coding
19746;Rhd;up;GO:0003674|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000028825;19746;2.6823835;1.4235156;2.6823835;6958.248;12231.578;-0.33800378;1.0855118;Rh|Rhced|Rhl1;protein-coding
78806;4930555I21Rik;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000028801;78806;1.7402183;0.79926825;1.7402183;26.660002;33.266666;-0.6986763;0.10059198;4930403G18Rik;protein-coding
242705;E2f2;up;GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0005654|GO:0005667|GO:0006351|GO:0006355|GO:0006915|GO:0007049|GO:0008134|GO:0051726;ENSMUSG00000018983;242705;2.19226;1.132419;2.19226;4890.6997;7359.813;-0.17073028;0.9616887;9230110J10|E130207A07;protein-coding
13844;Ephb2;up;GO:0000166|GO:0000902|GO:0004713|GO:0004714|GO:0004872|GO:0005003|GO:0005005|GO:0005102|GO:0005515|GO:0005524|GO:0005887|GO:0006468|GO:0007165|GO:0007169|GO:0007411|GO:0007612|GO:0008046|GO:0008152|GO:0009887|GO:0016020|GO:0016021|GO:0016301|GO:0016310|GO:0016740|GO:0018108|GO:0021631|GO:0021952|GO:0031290|GO:0043025|GO:0048013|GO:0048168|GO:0048170|GO:0048593|GO:0050770|GO:0050771;ENSMUSG00000028664;13844;1.7479721;0.8056822;1.7479721;1402.7933;1769.0219;-0.30584273;0.49983945;Cek5|Drt|ETECK|Erk|Hek5|Nuk|Prkm5|Qek5|Sek3|Tyro5;protein-coding
100503611;LOC100503611;down;;;100503611;-1.5060858;-0.5908039;1.5060858;84.60667;41.59333;0.18095048;-0.40985346;;protein-coding
110351;Rap1gap;up;GO:0005624|GO:0005829|GO:0017016|GO:0032318|GO:0042803;ENSMUSG00000041351;110351;1.829786;0.8716749;1.829786;560.66;751.41;-0.27830824;0.5933666;1300019I11Rik|2310004O14Rik|AI427470|Rap1ga1;protein-coding
18784;Pla2g5;down;GO:0004623|GO:0005509|GO:0005576|GO:0005794|GO:0005886|GO:0006644|GO:0006663|GO:0008201|GO:0009986|GO:0016020|GO:0016042|GO:0016787|GO:0019370|GO:0046872|GO:0047498|GO:0048471|GO:0050482;ENSMUSG00000041193;18784;-2.240346;-1.1637216;2.240346;156.24666;51.053333;0.40084028;-0.7628813;PLA2|sPLA2;protein-coding
69116;Ubr4;up;GO:0004842|GO:0005516|GO:0005634|GO:0005737|GO:0005856|GO:0008152|GO:0008270|GO:0016020|GO:0016021|GO:0016567|GO:0016874|GO:0046872;ENSMUSG00000066036;69116;1.6709788;0.74069345;1.6709788;12124.581;15229.138;-0.105514206;0.6351792;1810009A16Rik|A930005E13Rik|D930005K06Rik|Gm1032|Gm1666|N28143|RBAF600|Zubr1|mKIAA0462|p600;protein-coding
242721;Klhdc7a;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000078234;242721;2.1211243;1.0848291;2.1211243;30.333334;48;-0.3576393;0.7271897;B230308G19Rik;protein-coding
230868;Igsf21;up;GO:0003674|GO:0005575|GO:0005576|GO:0008150;ENSMUSG00000040972;230868;2.5882308;1.3719664;2.5882308;22.533333;41.333332;-0.66882616;0.70314026;BC055811|Gm141|MGC67646;protein-coding
242735;Lrrc38;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000028584;242735;3.1506884;1.6556671;3.1506884;8.333333;16.533333;-1.2599674;0.39569965;A230053A07Rik;protein-coding
21938;Tnfrsf1b;down;GO:0004872|GO:0005031|GO:0005488|GO:0005515|GO:0005624|GO:0005634|GO:0006954|GO:0006955|GO:0007165|GO:0007166|GO:0008219|GO:0008283|GO:0016020|GO:0016021|GO:0030424|GO:0033209|GO:0043025|GO:0043196|GO:0045121|GO:0048471|GO:0050728|GO:0050779;ENSMUSG00000028599;21938;-1.5436693;-0.62636375;1.5436693;1108.4833;522.66266;0.18068981;-0.44567394;CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75;protein-coding
100043034;Gm13138;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000067919;100043034;-1.5290742;-0.61265844;1.5290742;36.187595;18.97677;0.10736004;-0.5052984;OTTMUSG00000010655;protein-coding
230899;Nppa;down;GO:0005102|GO:0005179|GO:0005634|GO:0005737|GO:0006182|GO:0007168|GO:0008217|GO:0030308|GO:0042629|GO:0048471|GO:0050880|GO:0051428;ENSMUSG00000041616;230899;-1.583697;-0.66329634;1.583697;178387.89;80838.21;0.18046951;-0.48282686;ANP|Anf|Pnd;protein-coding
230904;Fbxo2;up;GO:0001540|GO:0001948|GO:0005515|GO:0005529|GO:0005737|GO:0005783|GO:0005792|GO:0005829|GO:0006511|GO:0006516|GO:0008285|GO:0016020|GO:0016567|GO:0019005|GO:0030163|GO:0030246|GO:0030433|GO:0031146|GO:0031396|GO:0043197;ENSMUSG00000041556;230904;1.9131609;0.9359582;1.9131609;48.726665;64.41334;-0.2188948;0.7170634;FBG1|FBX2|Fbs1|Fbs2|MGC54895|NFB42|Prpl4;protein-coding
242748;Ptchd2;down;GO:0003674|GO:0005575|GO:0007165|GO:0008150|GO:0008158|GO:0016020|GO:0016021;ENSMUSG00000041544;242748;-1.6816965;-0.7499174;1.6816965;16.666666;7.3809524;0.5566068;-0.19331057;G630052C06Rik|RNDEu-2;protein-coding
63954;Rbp7;down;GO:0005215|GO:0005488|GO:0005501|GO:0005737|GO:0006810|GO:0008289|GO:0016918|GO:0019841;ENSMUSG00000028996;63954;-2.0563998;-1.0401207;2.0563998;56.246662;18.806665;0.5447518;-0.49536887;1110002J23Rik|CRBP-III;protein-coding
85030;Tnfrsf25;down;GO:0004872|GO:0005886|GO:0007165;ENSMUSG00000024793;85030;-1.681422;-0.74968183;1.681422;108.431885;48.11333;0.29986048;-0.44982132;APO-3|DDR3|DR3|LARD|TR3|TRAMP|Tnfrsf12|WSL-1|WSL-LR|Wsl;protein-coding
56226;Espn;down;GO:0003779|GO:0005737|GO:0005856|GO:0005902|GO:0005903|GO:0007605|GO:0007626|GO:0015629|GO:0017124|GO:0030046|GO:0030054|GO:0031941|GO:0032421|GO:0042995|GO:0051015|GO:0051017|GO:0051494|GO:0051639;ENSMUSG00000028943;56226;-2.1151516;-1.0807611;2.1151516;130.78667;46.079998;0.4281567;-0.6526044;je;protein-coding
381580;Ccdc27;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000039492;381580;1.603807;0.6815005;1.603807;25.293333;30.113337;-0.19615786;0.48534265;Gm1035;protein-coding
230979;Tnfrsf14;up;GO:0004872|GO:0005515|GO:0005886|GO:0007165|GO:0009897|GO:0046642|GO:0050731;ENSMUSG00000042333;230979;1.9902661;0.9929613;1.9902661;2119.695;2682.6213;-0.057301205;0.93566006;Atar|HveA|Hvem|MGC123498|MGC123499|Tnfrs14;protein-coding
