Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);Regulation ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Gene Symbol;Aliases;Entrez ID;Ensembl ID;GO Accession;Gene Type
21898;-1.5730063;-0.6535244;1.5730063;down;631.5933;290.72;0.23092048;-0.42260394;Tlr4;Lps|Ly87|Ran/M1|Rasl2-8;21898;ENSMUSG00000039005;GO:0000187|GO:0001530|GO:0001875|GO:0002218|GO:0002224|GO:0002282|GO:0002537|GO:0002755|GO:0002756|GO:0002758|GO:0004872|GO:0004888|GO:0005515|GO:0005737|GO:0005886|GO:0005887|GO:0006954|GO:0006955|GO:0006979|GO:0007165|GO:0007250|GO:0007252|GO:0009617|GO:0009897|GO:0009986|GO:0010572|GO:0016020|GO:0016021|GO:0030890|GO:0031224|GO:0031663|GO:0032496|GO:0032497|GO:0032609|GO:0032689|GO:0032700|GO:0032707|GO:0032715|GO:0032720|GO:0032722|GO:0032727|GO:0032728|GO:0032729|GO:0032732|GO:0032733|GO:0032735|GO:0032755|GO:0032757|GO:0032760|GO:0032874|GO:0042116|GO:0042346|GO:0042535|GO:0042742|GO:0043065|GO:0043123|GO:0043388|GO:0043548|GO:0045084|GO:0045087|GO:0045121|GO:0045348|GO:0045359|GO:0045362|GO:0045368|GO:0045410|GO:0045416|GO:0045429|GO:0045471|GO:0045576|GO:0045944|GO:0046330|GO:0046696|GO:0048471|GO:0050671|GO:0050727|GO:0050729|GO:0050731|GO:0050829|GO:0051091|GO:0051092|GO:0051770|GO:0051930|GO:0052033|GO:0060729|GO:0060907|GO:0070373|GO:0070374|GO:0070430|GO:0070434|GO:0070542|GO:0071222|GO:0071223;protein-coding
242506;-1.6241207;-0.6996589;1.6241207;down;79.9967;36.83383;0.053093433;-0.64656544;Frmd3;4.1O|9430066I12Rik|EPB41L4O|P410;242506;ENSMUSG00000049122;GO:0003674|GO:0005488|GO:0005575|GO:0005737|GO:0005856|GO:0008092|GO:0008150|GO:0016020|GO:0016021|GO:0019898;protein-coding
76376;1.7858931;0.8366457;1.7858931;up;2364.5264;3094.207;-0.48353925;0.3531065;Slc24a2;2810021B17Rik|6330417K15Rik|AI847460|Nckx2;76376;ENSMUSG00000037996;GO:0005262|GO:0005624|GO:0006816|GO:0006874|GO:0007612|GO:0007613|GO:0016020|GO:0016021|GO:0046983|GO:0060291|GO:0060292;protein-coding
242523;-3.1652427;-1.6623161;3.1652427;down;240.8271;54.551575;0.661228;-1.001088;Dmrta1;Dmrt4;242523;ENSMUSG00000043753;GO:0003674|GO:0003677|GO:0003700|GO:0005575|GO:0005634|GO:0006351|GO:0006355|GO:0007548|GO:0008150|GO:0030154|GO:0046872;protein-coding
74519;-1.527776;-0.611433;1.527776;down;53.266666;26.733332;0.38389063;-0.2275424;Cyp2j9;8430417E17Rik|MGC141274;74519;ENSMUSG00000015224;GO:0003674|GO:0004497|GO:0005575|GO:0008150|GO:0016491|GO:0046872|GO:0055114;protein-coding
100102;-4.660038;-2.2203417;4.660038;down;76.36176;14.900002;0.86322784;-1.3571138;Pcsk9;AI415265|AI747682|FH3|HCHOLA3|MGC47409|Narc1|PC9;100102;ENSMUSG00000044254;GO:0001920|GO:0002092|GO:0004252|GO:0005576|GO:0005615|GO:0005764|GO:0005770|GO:0005791|GO:0006508|GO:0006629|GO:0006641|GO:0006644|GO:0006917|GO:0007041|GO:0008202|GO:0008203|GO:0008233|GO:0008236|GO:0009267|GO:0010469|GO:0010989|GO:0016540|GO:0016787|GO:0030182|GO:0032799|GO:0032802|GO:0032803|GO:0032869|GO:0034190|GO:0042157|GO:0042632|GO:0042802|GO:0043086|GO:0043525|GO:0048471|GO:0050750|GO:0051605|GO:0070326;protein-coding
242602;1.6766645;0.745594;1.6766645;up;318.58;345.17334;0.41655016;1.1621442;BC055111;MGC58608;242602;ENSMUSG00000054362;GO:0003674|GO:0005575|GO:0008150;protein-coding
329910;1.5671954;0.64818513;1.5671954;up;2100.744;2368.6914;-0.04899184;0.5991933;Acot11;1110020M10Rik|2010309H15Rik|AW060409|BFIT|BFIT1|MGC25974|Thea|Them1|mKIAA0707;329910;ENSMUSG00000034853;GO:0004091|GO:0005737|GO:0006631|GO:0008152|GO:0016291|GO:0016787|GO:0035556;protein-coding
16975;2.0770435;1.0545315;2.0770435;up;626.1058;944.4006;-0.17888673;0.8756447;Lrp8;4932703M08Rik|AA921429|AI848122|ApoER2|Lr8b;16975;ENSMUSG00000028613;GO:0004872|GO:0005041|GO:0005509|GO:0005515|GO:0005576|GO:0005615|GO:0005886|GO:0005901|GO:0006897|GO:0007165|GO:0016020|GO:0016021|GO:0021766|GO:0021819|GO:0030229|GO:0045860;protein-coding
242607;1.7746009;0.8274946;1.7746009;up;10.342542;13.500209;-0.45029306;0.37720156;Slc1a7;A930031E15Rik|Eaat5|MGC40736;242607;ENSMUSG00000008932;GO:0006810|GO:0006820|GO:0006835|GO:0015293|GO:0016020|GO:0016021|GO:0017153|GO:0055085|GO:0071436;protein-coding
242608;1.563072;0.6443842;1.563072;up;470.41513;511.75552;0.03967142;0.6840556;Podn;9430070G18|Pcan|SLRR5A;242608;ENSMUSG00000028600;GO:0005518|GO:0005576|GO:0005578|GO:0005615|GO:0005737|GO:0008285|GO:0030336;protein-coding
545667;-1.755055;-0.81151617;1.755055;down;37.206665;14.953334;-0.1325527;-0.94406885;Fam159a;OTTMUSG00000008243;545667;ENSMUSG00000059816;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
18392;1.9370469;0.95385885;1.9370469;up;72.12667;101.84666;-0.14827251;0.80558634;Orc1;AA545195|MmORC1|Orc1l;18392;ENSMUSG00000028587;GO:0000166|GO:0000808|GO:0003677|GO:0005524|GO:0005634|GO:0005654|GO:0005664|GO:0005730|GO:0005737|GO:0005829|GO:0005886|GO:0006260|GO:0008152|GO:0017111;protein-coding
108802;-2.2401242;-1.1635787;2.2401242;down;31.426666;10.333333;0.5142412;-0.64933753;Calr4;4933403L16Rik|AU017583;108802;ENSMUSG00000028558;GO:0003674|GO:0005575|GO:0005783|GO:0008150;protein-coding
230603;1.6893108;0.7564348;1.6893108;up;2230.7131;2703.6467;-0.016593615;0.73984116;Ttc39a;4922503N01Rik|MGC37599;230603;ENSMUSG00000028555;GO:0003674|GO:0005488|GO:0005575|GO:0008150;protein-coding
12580;1.6307191;0.70550823;1.6307191;up;1430.2399;1711.9535;-0.15931733;0.5461909;Cdkn2c;C77269|INK4c|INK4d|p18|p18INK4c;12580;ENSMUSG00000028551;GO:0000079|GO:0000082|GO:0004861|GO:0005634|GO:0005737|GO:0006917|GO:0007049|GO:0007050|GO:0008285|GO:0016301|GO:0016310|GO:0019901|GO:0030308|GO:0042326|GO:0071901;protein-coding
78933;-1.6044592;-0.68208706;1.6044592;down;32.606667;15.240001;0.058677357;-0.6234097;Agbl4;4930578N11Rik|4931433A01Rik;78933;ENSMUSG00000061298;GO:0004180|GO:0004181|GO:0005515|GO:0005737|GO:0005829|GO:0006508|GO:0008233|GO:0008237|GO:0008270|GO:0015631|GO:0016787|GO:0035609|GO:0035610|GO:0046872;protein-coding
666048;1.7830696;0.834363;1.7830696;up;1535.0756;2000.8135;-0.43803978;0.3963232;Gm12824;OTTMUSG00000008561;666048;ENSMUSG00000070867;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
21349;2.1583133;1.1099043;2.1583133;up;13126.698;19074.352;-0.17532603;0.93457824;Tal1;SCL/tal-1|Scl|bHLHa17|tal-1;21349;ENSMUSG00000028717;GO:0000790|GO:0000980|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006351|GO:0006355|GO:0006357|GO:0007275|GO:0019899|GO:0030097|GO:0030154|GO:0030218|GO:0031334|GO:0035162|GO:0042826|GO:0043234|GO:0044212|GO:0045165|GO:0045648|GO:0045799|GO:0045893|GO:0045931|GO:0045944|GO:0051781|GO:0070888;protein-coding
67182;1.9269497;0.9463189;1.9269497;up;4395.48;5431.124;0.016926447;0.9632454;Pdzk1ip1;0610007F13Rik|2700030M23Rik|AU046042|Map17;67182;ENSMUSG00000028716;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
13120;1.519811;0.60389197;1.519811;up;100.85;107.78;0.11464707;0.71853906;Cyp4b1;;13120;ENSMUSG00000028713;GO:0004497|GO:0005506|GO:0005783|GO:0005789|GO:0005792|GO:0006725|GO:0008144|GO:0009055|GO:0016020|GO:0016491|GO:0016705|GO:0018585|GO:0018879|GO:0018917|GO:0019825|GO:0020037|GO:0042738|GO:0046872|GO:0055114|GO:0070330;protein-coding
22275;1.9583554;0.96964264;1.9583554;up;11095.265;15156.692;-0.14637852;0.8232641;Urod;AI323803|Uro-d;22275;ENSMUSG00000028684;GO:0004853|GO:0005634|GO:0005737|GO:0005829|GO:0006779|GO:0006783|GO:0008152|GO:0008198|GO:0015630|GO:0016829|GO:0016831|GO:0042168|GO:0046502;protein-coding
19207;-1.6832354;-0.7512369;1.6832354;down;411.97336;177.60667;0.25534025;-0.49589667;Ptch2;ptc2;19207;ENSMUSG00000028681;GO:0004872|GO:0007165|GO:0008158|GO:0008544|GO:0016020|GO:0016021|GO:0042633|GO:0043588;protein-coding
14664;2.1138923;1.0799019;2.1138923;up;4675.622;6715.5195;-0.08806801;0.991834;Slc6a9;Glyt-1|Glyt1;14664;ENSMUSG00000028542;GO:0003333|GO:0005283|GO:0005328|GO:0005887|GO:0006810|GO:0006836|GO:0006865|GO:0015187|GO:0015293|GO:0015816|GO:0016020|GO:0016021|GO:0055085|GO:0071436;protein-coding
11876;1.5904708;0.6694539;1.5904708;up;54.820004;56.353333;-0.18458445;0.48486948;Artn;neublastin;11876;ENSMUSG00000028539;GO:0005102|GO:0005515|GO:0005576|GO:0005615|GO:0007166|GO:0007411|GO:0007422|GO:0008083|GO:0030116|GO:0050930;protein-coding
68625;1.908817;0.9326789;1.908817;up;511.60925;591.78;0.024844488;0.95752335;Wdr65;1110020C03Rik|AV009650|C130004B06Rik|Gm1363;68625;ENSMUSG00000028730;;protein-coding
27028;2.184582;1.1273572;2.184582;up;15163.831;21347.697;-0.085341774;1.0420154;Ermap;AA409279|AI666418;27028;ENSMUSG00000028644;GO:0003674|GO:0005737|GO:0005886|GO:0008150|GO:0016020|GO:0016021|GO:0031410;protein-coding
194219;-3.6166346;-1.8546479;3.6166346;down;16.566668;4.693333;0.61299556;-1.2416523;Slfnl1;4933406A14Rik;194219;ENSMUSG00000047518;GO:0000166|GO:0003674|GO:0005524|GO:0005575|GO:0008150;protein-coding
56222;2.3001337;1.2017177;2.3001337;up;4788.933;7451.3335;-0.14128144;1.0604362;Cited4;AU019445|AW742964|Mrg2;56222;ENSMUSG00000070803;GO:0003713|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0043627|GO:0045893;protein-coding
12840;-1.5280571;-0.61169845;1.5280571;down;1825.8931;849.93994;0.19989903;-0.41179943;Col9a2;AI427499|Col9a-2;12840;ENSMUSG00000028626;GO:0005594;protein-coding
16918;1.5628175;0.6441493;1.5628175;up;142.13333;163.37334;-0.31532574;0.32882357;Mycl1;AW536278|L-myc|Lmyc-1|Lmyc1|MGC102165|bHLHe38;16918;ENSMUSG00000028654;GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006355;protein-coding
230718;-3.0965745;-1.6306732;3.0965745;down;47.26;10.946667;1.1284962;-0.502177;Nt5c1a;Cn1a|Gm49;230718;ENSMUSG00000054958;GO:0000166|GO:0000287|GO:0005575|GO:0005737|GO:0008253|GO:0009117|GO:0016311|GO:0016787|GO:0046085;protein-coding
75563;1.6594093;0.7306698;1.6594093;up;22.128527;26.959457;-0.2069567;0.5237131;Dnali1;1700023A09Rik|AW049135;75563;ENSMUSG00000042707;GO:0003774|GO:0008152|GO:0030286;protein-coding
14612;-1.5276568;-0.6113205;1.5276568;down;3238.993;1536.8666;0.11240896;-0.49891153;Gja4;AU020209|AW558810|Cnx37|Cx37|Gja-4;14612;ENSMUSG00000050234;GO:0001568|GO:0005886|GO:0005921|GO:0005922|GO:0006816|GO:0007154|GO:0007267|GO:0016020|GO:0016021|GO:0030054;protein-coding
14622;2.2912953;1.1961634;2.2912953;up;18.666666;35;-0.5843753;0.6117881;Gjb5;Cnx31.1|Cx31.1|Gjb-5;14622;ENSMUSG00000042357;GO:0005886|GO:0005921|GO:0005922|GO:0007154|GO:0016020|GO:0016021|GO:0030054|GO:0060708|GO:0060713;protein-coding
384059;-2.707826;-1.437135;2.707826;down;56.88;15.333333;0.4445893;-0.99254566;Tlr12;Gm1365;384059;ENSMUSG00000062545;GO:0004872|GO:0004888|GO:0006954|GO:0007165|GO:0016020|GO:0016021|GO:0031224|GO:0045087;protein-coding
215493;2.264021;1.1788872;2.264021;up;19.213333;29.026667;-0.71582705;0.46306023;A3galt2;Gm433|iGb3;215493;ENSMUSG00000028794;GO:0001962|GO:0005575|GO:0005794|GO:0005975|GO:0006688|GO:0016020|GO:0016740|GO:0016757|GO:0016758|GO:0046872|GO:0047276;protein-coding
230766;-1.6430813;-0.71640384;1.6430813;down;212.74666;94.299995;0.3861146;-0.3302892;Fam167b;MGC29254|SEC;230766;ENSMUSG00000050493;GO:0003674|GO:0005575|GO:0008150;protein-coding
94242;1.6129191;0.689674;1.6129191;up;4578.1265;5372.5996;-0.12444719;0.56522685;Tinagl1;1110021J17Rik|AZ-1|AZ1|Arg1|Lcn7|TARP|Tinagl;94242;ENSMUSG00000028776;GO:0004197|GO:0005044|GO:0005576|GO:0005737|GO:0006508|GO:0006955|GO:0007165|GO:0008234|GO:0030247|GO:0043236;protein-coding
19273;1.6371758;0.7112093;1.6371758;up;382.32004;456.32666;-0.109334946;0.60187435;Ptpru;Ftp-1|PCP-2|PTP|PTP-lambda|PTPlambda|Pcp2|Ptpf|Ptprl|R-PTP-U|R-PTP-psi|RPTPlambda;19273;ENSMUSG00000028909;GO:0004721|GO:0004725|GO:0004872|GO:0005886|GO:0005911|GO:0006470|GO:0007155|GO:0007165|GO:0008013|GO:0008285|GO:0016020|GO:0016021|GO:0016311|GO:0016337|GO:0016787|GO:0016791|GO:0030054|GO:0030154|GO:0030336|GO:0034109|GO:0034394|GO:0035335|GO:0045892|GO:0060070;protein-coding
230787;-1.5596132;-0.64118826;1.5596132;down;71.77334;33.666668;0.5273369;-0.11385139;BC013712;ICB-1|Themis2;230787;ENSMUSG00000037731;GO:0003674|GO:0005575|GO:0006954|GO:0008150;protein-coding
14191;1.7454168;0.8035716;1.7454168;up;77.14666;97.21334;-0.47015333;0.33341822;Fgr;;14191;ENSMUSG00000028874;GO:0000166|GO:0004713|GO:0005524|GO:0005829|GO:0005886|GO:0006468|GO:0016301|GO:0016740|GO:0050830;protein-coding
69655;-1.7053506;-0.7700684;1.7053506;down;16.413332;7.6666665;0.077742495;-0.6923259;Cd164l2;2310047N01Rik|MGC130580;69655;ENSMUSG00000028865;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
194231;-1.7155571;-0.7786771;1.7155571;down;81.43333;34.65333;0.3487884;-0.42988873;Cnksr1;BC037758;194231;ENSMUSG00000028841;GO:0005938|GO:0007265|GO:0007266|GO:0016301|GO:0016310|GO:0030674;protein-coding
19746;2.6823835;1.4235156;2.6823835;up;6958.248;12231.578;-0.33800378;1.0855118;Rhd;Rh|Rhced|Rhl1;19746;ENSMUSG00000028825;GO:0003674|GO:0008150|GO:0016020|GO:0016021;protein-coding
78806;1.7402183;0.79926825;1.7402183;up;26.660002;33.266666;-0.6986763;0.10059198;4930555I21Rik;4930403G18Rik;78806;ENSMUSG00000028801;GO:0003674|GO:0005575|GO:0008150;protein-coding
242705;2.19226;1.132419;2.19226;up;4890.6997;7359.813;-0.17073028;0.9616887;E2f2;9230110J10|E130207A07;242705;ENSMUSG00000018983;GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0005654|GO:0005667|GO:0006351|GO:0006355|GO:0006915|GO:0007049|GO:0008134|GO:0051726;protein-coding
13844;1.7479721;0.8056822;1.7479721;up;1402.7933;1769.0219;-0.30584273;0.49983945;Ephb2;Cek5|Drt|ETECK|Erk|Hek5|Nuk|Prkm5|Qek5|Sek3|Tyro5;13844;ENSMUSG00000028664;GO:0000166|GO:0000902|GO:0004713|GO:0004714|GO:0004872|GO:0005003|GO:0005005|GO:0005102|GO:0005515|GO:0005524|GO:0005887|GO:0006468|GO:0007165|GO:0007169|GO:0007411|GO:0007612|GO:0008046|GO:0008152|GO:0009887|GO:0016020|GO:0016021|GO:0016301|GO:0016310|GO:0016740|GO:0018108|GO:0021631|GO:0021952|GO:0031290|GO:0043025|GO:0048013|GO:0048168|GO:0048170|GO:0048593|GO:0050770|GO:0050771;protein-coding
100503611;-1.5060858;-0.5908039;1.5060858;down;84.60667;41.59333;0.18095048;-0.40985346;LOC100503611;;100503611;;;protein-coding
110351;1.829786;0.8716749;1.829786;up;560.66;751.41;-0.27830824;0.5933666;Rap1gap;1300019I11Rik|2310004O14Rik|AI427470|Rap1ga1;110351;ENSMUSG00000041351;GO:0005624|GO:0005829|GO:0017016|GO:0032318|GO:0042803;protein-coding
18784;-2.240346;-1.1637216;2.240346;down;156.24666;51.053333;0.40084028;-0.7628813;Pla2g5;PLA2|sPLA2;18784;ENSMUSG00000041193;GO:0004623|GO:0005509|GO:0005576|GO:0005794|GO:0005886|GO:0006644|GO:0006663|GO:0008201|GO:0009986|GO:0016020|GO:0016042|GO:0016787|GO:0019370|GO:0046872|GO:0047498|GO:0048471|GO:0050482;protein-coding
69116;1.6709788;0.74069345;1.6709788;up;12124.581;15229.138;-0.105514206;0.6351792;Ubr4;1810009A16Rik|A930005E13Rik|D930005K06Rik|Gm1032|Gm1666|N28143|RBAF600|Zubr1|mKIAA0462|p600;69116;ENSMUSG00000066036;GO:0004842|GO:0005516|GO:0005634|GO:0005737|GO:0005856|GO:0008152|GO:0008270|GO:0016020|GO:0016021|GO:0016567|GO:0016874|GO:0046872;protein-coding
242721;2.1211243;1.0848291;2.1211243;up;30.333334;48;-0.3576393;0.7271897;Klhdc7a;B230308G19Rik;242721;ENSMUSG00000078234;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
230868;2.5882308;1.3719664;2.5882308;up;22.533333;41.333332;-0.66882616;0.70314026;Igsf21;BC055811|Gm141|MGC67646;230868;ENSMUSG00000040972;GO:0003674|GO:0005575|GO:0005576|GO:0008150;protein-coding
242735;3.1506884;1.6556671;3.1506884;up;8.333333;16.533333;-1.2599674;0.39569965;Lrrc38;A230053A07Rik;242735;ENSMUSG00000028584;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
21938;-1.5436693;-0.62636375;1.5436693;down;1108.4833;522.66266;0.18068981;-0.44567394;Tnfrsf1b;CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75;21938;ENSMUSG00000028599;GO:0004872|GO:0005031|GO:0005488|GO:0005515|GO:0005624|GO:0005634|GO:0006954|GO:0006955|GO:0007165|GO:0007166|GO:0008219|GO:0008283|GO:0016020|GO:0016021|GO:0030424|GO:0033209|GO:0043025|GO:0043196|GO:0045121|GO:0048471|GO:0050728|GO:0050779;protein-coding
100043034;-1.5290742;-0.61265844;1.5290742;down;36.187595;18.97677;0.10736004;-0.5052984;Gm13138;OTTMUSG00000010655;100043034;ENSMUSG00000067919;GO:0003674|GO:0005575|GO:0008150;protein-coding
230899;-1.583697;-0.66329634;1.583697;down;178387.89;80838.21;0.18046951;-0.48282686;Nppa;ANP|Anf|Pnd;230899;ENSMUSG00000041616;GO:0005102|GO:0005179|GO:0005634|GO:0005737|GO:0006182|GO:0007168|GO:0008217|GO:0030308|GO:0042629|GO:0048471|GO:0050880|GO:0051428;protein-coding
230904;1.9131609;0.9359582;1.9131609;up;48.726665;64.41334;-0.2188948;0.7170634;Fbxo2;FBG1|FBX2|Fbs1|Fbs2|MGC54895|NFB42|Prpl4;230904;ENSMUSG00000041556;GO:0001540|GO:0001948|GO:0005515|GO:0005529|GO:0005737|GO:0005783|GO:0005792|GO:0005829|GO:0006511|GO:0006516|GO:0008285|GO:0016020|GO:0016567|GO:0019005|GO:0030163|GO:0030246|GO:0030433|GO:0031146|GO:0031396|GO:0043197;protein-coding
242748;-1.6816965;-0.7499174;1.6816965;down;16.666666;7.3809524;0.5566068;-0.19331057;Ptchd2;G630052C06Rik|RNDEu-2;242748;ENSMUSG00000041544;GO:0003674|GO:0005575|GO:0007165|GO:0008150|GO:0008158|GO:0016020|GO:0016021;protein-coding
63954;-2.0563998;-1.0401207;2.0563998;down;56.246662;18.806665;0.5447518;-0.49536887;Rbp7;1110002J23Rik|CRBP-III;63954;ENSMUSG00000028996;GO:0005215|GO:0005488|GO:0005501|GO:0005737|GO:0006810|GO:0008289|GO:0016918|GO:0019841;protein-coding
85030;-1.681422;-0.74968183;1.681422;down;108.431885;48.11333;0.29986048;-0.44982132;Tnfrsf25;APO-3|DDR3|DR3|LARD|TR3|TRAMP|Tnfrsf12|WSL-1|WSL-LR|Wsl;85030;ENSMUSG00000024793;GO:0004872|GO:0005886|GO:0007165;protein-coding
56226;-2.1151516;-1.0807611;2.1151516;down;130.78667;46.079998;0.4281567;-0.6526044;Espn;je;56226;ENSMUSG00000028943;GO:0003779|GO:0005737|GO:0005856|GO:0005902|GO:0005903|GO:0007605|GO:0007626|GO:0015629|GO:0017124|GO:0030046|GO:0030054|GO:0031941|GO:0032421|GO:0042995|GO:0051015|GO:0051017|GO:0051494|GO:0051639;protein-coding
381580;1.603807;0.6815005;1.603807;up;25.293333;30.113337;-0.19615786;0.48534265;Ccdc27;Gm1035;381580;ENSMUSG00000039492;GO:0003674|GO:0005575|GO:0008150;protein-coding
230979;1.9902661;0.9929613;1.9902661;up;2119.695;2682.6213;-0.057301205;0.93566006;Tnfrsf14;Atar|HveA|Hvem|MGC123498|MGC123499|Tnfrs14;230979;ENSMUSG00000042333;GO:0004872|GO:0005515|GO:0005886|GO:0007165|GO:0009897|GO:0046642|GO:0050731;protein-coding
320587;-3.273706;-1.7109247;3.273706;down;841.1159;184.55518;0.79104835;-0.9198764;Tmem88b;A230069A22Rik;320587;ENSMUSG00000073680;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
330010;-4.3711963;-2.1280282;4.3711963;down;15.2;2.8999999;0.2849435;-1.8430847;Ttll10;4833412E22Rik|4930595O22Rik|AU022799|BC042775|Ttll5;330010;ENSMUSG00000029074;GO:0004835|GO:0005524|GO:0005737|GO:0005856|GO:0005874|GO:0005929|GO:0006464|GO:0015630|GO:0016874|GO:0018094|GO:0035085|GO:0042995|GO:0070735|GO:0070737;protein-coding
100038882;-1.898719;-0.9250264;1.898719;down;118.26667;44.813335;0.7237363;-0.20129013;Isg15;G1p2|IGI15|IP17|Irfp|MGC103144|MGC130321|MGC18616|UCRP;100038882;ENSMUSG00000035692;GO:0005515|GO:0005576|GO:0005737|GO:0005829|GO:0009615|GO:0019941|GO:0031386|GO:0032020;protein-coding
207618;-1.7964717;-0.84516627;1.7964717;down;16.333334;7.213333;0.15885377;-0.6863125;Zfp804b;Gm441;207618;ENSMUSG00000092094;GO:0003674|GO:0005575|GO:0008150;protein-coding
18670;-1.5168964;-0.60112256;1.5168964;down;60.61556;27.553335;0.58400774;-0.017114798;Abcb4;Mdr2|Pgy-2|Pgy2|mdr-2;18670;ENSMUSG00000042476;GO:0000139|GO:0000166|GO:0005524|GO:0005624|GO:0006200|GO:0006855|GO:0008152|GO:0016021|GO:0016324|GO:0042626|GO:0042908|GO:0046581|GO:0055085;protein-coding
20349;-1.6769134;-0.7458081;1.6769134;down;171.78056;73.666664;0.21641748;-0.52939063;Sema3e;6430702L12|AA408817|Semah|mKIAA0331;20349;ENSMUSG00000063531;GO:0005576|GO:0007165;protein-coding
20348;-1.5985225;-0.67673904;1.5985225;down;6771.7905;2997.5598;0.46673837;-0.21000068;Sema3c;1110036B02Rik|SemE|Semae;20348;ENSMUSG00000028780;GO:0001755|GO:0001974|GO:0005615|GO:0007165|GO:0007507|GO:0009791|GO:0030215|GO:0060666;protein-coding
19699;2.2061021;1.1414995;2.2061021;up;3024.6465;4178.5933;0.013469696;1.1549692;Reln;reeler|rl;19699;ENSMUSG00000042453;GO:0000904|GO:0001764|GO:0004712|GO:0005576|GO:0005578|GO:0005615|GO:0005737|GO:0007155|GO:0007275|GO:0007411|GO:0007417|GO:0007420|GO:0007626|GO:0008152|GO:0008233|GO:0008236|GO:0010001|GO:0016358|GO:0016787|GO:0018108|GO:0021511|GO:0021542|GO:0021800|GO:0030424|GO:0030425|GO:0042403|GO:0043005|GO:0043025|GO:0043204|GO:0045860|GO:0046872|GO:0048265|GO:0051057;protein-coding
269629;-4.2570224;-2.0898447;4.2570224;down;15.386174;3.3098335;0.57090044;-1.5189444;Lhfpl3;A930031L14Rik;269629;ENSMUSG00000058361;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
231051;1.6971192;0.7630879;1.6971192;up;4743.274;5916.8804;-0.11330223;0.6497857;Mll3;E330008K23Rik|HALR|KIAA1506|KMT2C|mKIAA1506;231051;ENSMUSG00000038056;GO:0003677|GO:0005634|GO:0006351|GO:0006355|GO:0008168|GO:0008270|GO:0016568|GO:0016571|GO:0016740|GO:0018022|GO:0018024|GO:0032259|GO:0034968|GO:0035097|GO:0035556|GO:0042800|GO:0046872;protein-coding
434689;-3.9551482;-1.9837317;3.9551482;down;15.247222;2.8333333;1.4985504;-0.48518136;Gm10220;ENSMUSG00000067698;434689;ENSMUSG00000067698;GO:0003674|GO:0005575|GO:0008150;protein-coding
13483;-1.7196661;-0.7821285;1.7196661;down;361.17334;151.04;0.53313655;-0.24899197;Dpp6;B930011P16Rik|D5Buc3|D5Buc4|D5Buc5|DPP VI|Dpp-6|Gm1377|In(5)6H-p|MGC113720|Peplb|Rw;13483;ENSMUSG00000061576;GO:0003674|GO:0005575|GO:0006508|GO:0008150|GO:0008236|GO:0016020|GO:0016021;protein-coding
22171;1.5086238;0.5932331;1.5086238;up;5701.607;6301.072;-0.16623084;0.42700228;Tyms;Ts;22171;ENSMUSG00000025747;GO:0000166|GO:0004799|GO:0005542|GO:0005625|GO:0006231|GO:0008168|GO:0009165|GO:0016740|GO:0032259|GO:0046078|GO:0048037;protein-coding
83762;-1.9975712;-0.99824697;1.9975712;down;36.673336;13.666667;0.35605192;-0.64219505;Otof;MGC183613;83762;ENSMUSG00000062372;GO:0005509|GO:0005515|GO:0005783|GO:0005886|GO:0007605|GO:0016020|GO:0016021|GO:0016079|GO:0030054|GO:0030672|GO:0031410|GO:0045202;protein-coding
57742;-2.4485762;-1.2919431;2.4485762;down;15.767456;6.2898674;0.21504371;-1.0768994;Abhd1;LABH-1|LABH1;57742;;GO:0003674|GO:0004091|GO:0005575|GO:0008150|GO:0008152|GO:0016020|GO:0016021|GO:0016787;protein-coding
22784;-1.6829902;-0.7510268;1.6829902;down;41.693333;19.333334;0.5528471;-0.19817972;Slc30a3;Znt3;22784;ENSMUSG00000029151;GO:0005770|GO:0006810|GO:0006811|GO:0006812|GO:0006829|GO:0008324|GO:0010312|GO:0016020|GO:0016021|GO:0030054|GO:0030672|GO:0031410|GO:0032119|GO:0034220|GO:0044444|GO:0045202|GO:0051050|GO:0055085|GO:0061088;protein-coding
